timestamp,temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (m/s),wind_speed_100m (m/s),shortwave_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²)
1676548800,16.1,47,1023.5,1.84,2.28,598.3,102.1,853.0
1676552400,16.1,46,1022.9,2.02,2.58,504.8,100.0,795.7
1676556000,15.6,50,1022.7,2.26,3.04,370.3,85.5,727.5
1676559600,14.4,57,1022.6,2.27,3.41,207.9,58.5,626.4
1676563200,11.8,71,1022.6,1.91,4.26,42.3,18.2,276.6
1676566800,9.3,84,1023.1,2.34,5.02,0.0,0.0,0.0
1676570400,8.3,89,1023.3,2.25,5.11,0.0,0.0,0.0
1676574000,7.7,91,1023.2,2.44,5.01,0.0,0.0,0.0
1676577600,7.1,92,1023.4,2.50,5.42,0.0,0.0,0.0
1676581200,6.9,93,1023.6,2.25,5.28,0.0,0.0,0.0
1676584800,6.7,94,1023.6,2.14,4.92,0.0,0.0,0.0
1676588400,6.5,95,1023.4,2.00,4.59,0.0,0.0,0.0
1676592000,7.3,97,1023.1,2.52,5.30,0.0,0.0,0.0
1676595600,7.1,98,1022.9,2.28,4.95,0.0,0.0,0.0
1676599200,6.9,98,1022.4,2.12,4.50,0.0,0.0,0.0
1676602800,6.4,99,1022.2,1.99,4.63,0.0,0.0,0.0
1676606400,6.3,99,1022.1,2.18,4.96,0.0,0.0,0.0
1676610000,6.0,100,1022.5,2.02,4.54,0.0,0.0,0.0
1676613600,6.0,100,1022.9,2.14,4.28,8.2,8.2,0.0
1676617200,7.0,100,1023.2,2.04,4.12,128.9,90.2,165.9
1676620800,9.7,98,1023.5,1.22,2.93,273.8,152.4,312.7
1676624400,12.6,91,1023.8,0.32,0.82,408.3,211.4,387.5
1676628000,14.2,76,1023.7,0.30,0.30,507.4,211.3,507.5
1676631600,15.1,66,1023.1,1.03,1.22,540.0,224.3,517.2
1676635200,15.3,71,1022.6,2.13,2.64,552.6,160.5,668.6
1676638800,15.4,69,1022.1,2.48,3.14,485.6,139.0,675.2
1676642400,14.6,73,1022.0,3.06,4.03,312.1,122.7,478.0
1676646000,13.6,77,1022.2,3.09,4.34,192.9,69.3,509.3
1676649600,11.6,88,1022.3,2.57,4.30,40.6,20.5,230.6
1676653200,9.6,96,1022.9,2.30,3.86,0.0,0.0,0.0
1676656800,8.5,97,1023.3,1.70,3.40,0.0,0.0,0.0
1676660400,7.5,99,1023.3,1.93,2.85,0.0,0.0,0.0
1676664000,7.3,98,1023.5,1.70,2.67,0.0,0.0,0.0
1676667600,6.6,98,1023.5,1.63,2.21,0.0,0.0,0.0
1676671200,5.8,98,1023.4,1.39,1.55,0.0,0.0,0.0
1676674800,5.0,100,1023.5,1.57,1.75,0.0,0.0,0.0
1676678400,4.9,99,1023.5,1.22,1.36,0.0,0.0,0.0
1676682000,4.9,99,1023.4,1.53,2.56,0.0,0.0,0.0
1676685600,5.1,100,1023.0,1.30,2.72,0.0,0.0,0.0
1676689200,5.0,100,1022.7,0.99,2.69,0.0,0.0,0.0
1676692800,4.5,99,1023.0,1.32,3.53,0.0,0.0,0.0
1676696400,4.2,100,1023.2,1.50,4.08,0.0,0.0,0.0
1676700000,4.2,100,1023.3,1.20,3.58,8.0,8.0,0.0
1676703600,6.4,98,1023.5,1.49,3.09,149.8,84.5,274.8
1676707200,10.4,86,1023.5,0.90,2.34,327.5,110.0,553.3
1676710800,12.9,78,1023.7,1.21,1.61,480.9,109.0,725.2
1676714400,14.3,66,1023.6,1.57,2.02,577.2,112.5,789.6
1676718000,15.2,59,1023.1,1.80,2.28,552.1,166.5,626.8
1676721600,15.1,64,1022.3,1.92,2.28,545.9,166.4,641.9
1676725200,15.0,69,1021.6,2.28,2.77,486.8,122.4,703.5
1676728800,14.4,72,1021.2,2.27,2.91,340.1,122.0,544.6
1676732400,13.4,75,1021.0,1.78,2.36,198.1,74.1,502.6
1676736000,11.5,86,1020.9,1.21,1.32,45.4,20.8,282.5
1676739600,11.4,84,1021.2,0.92,0.99,0.0,0.0,0.0
1676743200,8.4,92,1021.3,1.40,1.50,0.0,0.0,0.0
1676746800,7.7,93,1021.1,1.58,2.51,0.0,0.0,0.0
1676750400,6.7,96,1021.3,1.70,2.62,0.0,0.0,0.0
1676754000,6.5,98,1021.3,1.97,3.61,0.0,0.0,0.0
1676757600,6.6,99,1021.1,1.93,3.96,0.0,0.0,0.0
1676761200,6.7,98,1020.7,1.87,4.34,0.0,0.0,0.0
1676764800,6.7,96,1020.2,2.14,4.70,0.0,0.0,0.0
1676768400,6.7,95,1019.9,2.04,5.08,0.0,0.0,0.0
1676772000,6.7,94,1019.5,1.96,4.39,0.0,0.0,0.0
1676775600,6.6,95,1018.9,1.75,3.83,0.0,0.0,0.0
1676779200,5.3,98,1018.9,2.26,3.35,0.0,0.0,0.0
1676782800,4.5,100,1018.9,2.06,2.91,0.0,0.0,0.0
1676786400,5.1,99,1019.1,1.73,3.18,10.4,7.8,29.8
1676790000,7.2,95,1019.4,1.71,3.09,156.1,80.4,312.1
1676793600,10.7,85,1019.1,0.92,2.31,335.3,101.1,588.5
1676797200,13.2,75,1019.0,0.90,1.32,482.6,111.1,717.5
1676800800,14.5,67,1018.6,0.95,1.14,581.2,112.4,789.8
1676804400,15.4,61,1018.2,0.82,1.00,619.0,112.6,816.4
1676808000,16.5,52,1017.3,1.43,1.92,594.6,110.0,813.1
1676811600,16.4,51,1016.6,0.51,0.71,510.2,102.0,781.0
1676815200,15.5,59,1016.3,0.45,0.51,370.0,95.3,678.5
1676818800,14.8,62,1016.2,0.36,0.64,211.8,63.8,589.8
1676822400,12.4,78,1016.2,1.75,2.77,47.7,23.2,281.4
1676826000,11.4,76,1016.5,3.20,6.13,0.0,0.0,0.0
1676829600,11.4,85,1016.7,3.00,5.97,0.0,0.0,0.0
1676833200,11.5,86,1017.0,2.56,5.44,0.0,0.0,0.0
1676836800,11.4,89,1017.3,2.56,5.52,0.0,0.0,0.0
1676840400,11.9,88,1017.5,3.11,6.18,0.0,0.0,0.0
1676844000,11.2,92,1017.4,2.39,4.88,0.0,0.0,0.0
1676847600,9.8,95,1017.2,2.24,4.57,0.0,0.0,0.0
1676851200,9.9,95,1016.9,2.31,4.49,0.0,0.0,0.0
1676854800,9.1,94,1017.1,2.19,4.89,0.0,0.0,0.0
1676858400,8.4,92,1017.1,2.48,5.78,0.0,0.0,0.0
1676862000,8.7,91,1017.2,2.70,6.71,0.0,0.0,0.0
1676865600,9.1,93,1017.5,3.06,6.89,0.0,0.0,0.0
1676869200,9.8,93,1018.0,2.91,6.58,0.0,0.0,0.0
1676872800,10.0,93,1018.3,2.55,5.61,12.7,10.2,29.2
1676876400,11.6,89,1019.2,3.22,6.18,163.8,78.0,347.2
1676880000,13.5,77,1019.2,4.14,5.85,335.6,108.2,564.6
1676883600,14.3,71,1019.7,4.51,6.21,460.8,143.5,607.0
1676887200,14.7,70,1019.8,4.50,6.10,558.6,138.9,701.3
1676890800,15.0,70,1019.5,4.31,5.81,617.9,122.8,792.0
1676894400,15.2,70,1019.0,4.42,5.91,599.5,109.0,816.4
1676898000,15.0,69,1018.6,4.40,6.00,516.9,100.2,790.4
1676901600,14.7,70,1018.4,4.51,6.23,385.2,85.0,733.4
1676905200,14.0,73,1018.3,4.46,6.51,219.4,61.7,618.0
1676908800,12.8,82,1018.2,3.89,6.96,52.8,23.0,341.4
1676912400,11.3,91,1018.5,3.70,7.40,0.0,0.0,0.0
1676916000,10.8,94,1018.6,3.40,7.11,0.0,0.0,0.0
1676919600,10.5,94,1018.5,3.07,6.72,0.0,0.0,0.0
1676923200,10.2,94,1018.4,2.75,6.28,0.0,0.0,0.0
1676926800,9.8,94,1018.4,2.40,5.81,0.0,0.0,0.0
1676930400,9.2,95,1018.3,1.90,5.25,0.0,0.0,0.0
1676934000,8.2,97,1018.1,1.75,4.93,0.0,0.0,0.0
1676937600,8.6,98,1017.9,1.78,4.21,0.0,0.0,0.0
1676941200,7.7,98,1017.7,1.48,3.55,0.0,0.0,0.0
1676944800,6.2,99,1017.2,2.28,3.08,0.0,0.0,0.0
1676948400,5.9,99,1017.1,2.48,3.10,0.0,0.0,0.0
1676952000,5.7,99,1016.9,2.40,2.90,0.0,0.0,0.0
1676955600,5.6,99,1016.6,2.02,2.30,0.0,0.0,0.0
1676959200,5.9,99,1016.5,1.41,1.70,15.0,12.5,28.7
1676962800,8.8,96,1016.9,0.81,1.14,173.0,75.7,386.2
1676966400,12.3,90,1016.9,0.61,0.92,348.2,99.3,610.4
1676970000,14.3,80,1016.8,0.20,0.32,495.0,105.3,738.6
1676973600,15.6,69,1016.7,0.36,0.58,590.1,112.3,791.8
1676977200,16.6,62,1015.8,0.81,1.12,625.9,112.6,814.6
1676980800,18.3,52,1014.6,0.91,1.12,598.6,111.0,805.2
1676984400,18.0,55,1013.7,0.95,1.21,490.3,130.9,675.6
1676988000,17.5,58,1013.3,1.20,1.73,377.9,92.1,690.8
1676991600,16.7,60,1012.9,1.00,1.61,220.2,64.2,601.4
1676995200,14.1,75,1012.7,1.41,1.84,55.1,24.1,356.0
1676998800,10.7,85,1013.0,1.91,3.22,0.0,0.0,0.0
1677002400,10.3,88,1013.5,2.19,3.97,0.0,0.0,0.0
1677006000,9.5,93,1013.2,1.98,4.47,0.0,0.0,0.0
1677009600,9.2,94,1013.1,2.16,4.62,0.0,0.0,0.0
1677013200,8.7,96,1013.1,1.84,4.12,0.0,0.0,0.0
1677016800,7.4,99,1012.8,1.70,3.68,0.0,0.0,0.0
1677020400,6.9,99,1012.6,1.72,3.69,0.0,0.0,0.0
1677024000,7.3,98,1012.3,1.48,3.07,0.0,0.0,0.0
1677027600,7.6,100,1012.1,1.48,3.03,0.0,0.0,0.0
1677031200,7.5,100,1011.8,1.08,2.65,0.0,0.0,0.0
1677034800,7.4,100,1011.4,1.24,2.98,0.0,0.0,0.0
1677038400,7.1,100,1011.4,1.73,4.66,0.0,0.0,0.0
1677042000,7.6,100,1011.4,2.22,6.00,0.0,0.0,0.0
1677045600,8.5,99,1011.3,2.41,6.09,12.3,12.3,0.0
1677049200,10.7,95,1011.8,2.88,5.72,149.9,88.7,238.3
1677052800,13.5,84,1011.8,4.11,5.82,321.7,124.8,477.1
1677056400,14.5,76,1011.7,3.81,5.11,439.6,164.4,516.6
1677060000,15.1,73,1011.7,3.30,4.30,524.2,188.5,551.7
1677063600,15.3,72,1011.4,3.01,3.82,497.0,213.0,447.2
1677067200,14.8,72,1010.9,2.80,3.50,454.6,249.2,336.5
1677070800,14.4,73,1010.4,2.77,3.44,305.6,189.5,216.4
1677074400,14.2,73,1010.1,2.56,3.36,239.2,149.6,214.2
1677078000,13.7,74,1010.1,2.16,2.83,181.0,91.3,340.6
1677081600,12.4,81,1009.9,1.28,2.66,50.3,28.0,256.0
1677085200,9.9,89,1010.0,1.77,2.38,0.0,0.0,0.0
1677088800,10.9,85,1010.3,1.17,2.10,0.0,0.0,0.0
1677092400,10.6,86,1010.0,0.81,1.71,0.0,0.0,0.0
1677096000,8.2,93,1010.2,0.81,1.46,0.0,0.0,0.0
1677099600,7.1,98,1010.7,0.92,2.00,0.0,0.0,0.0
1677103200,6.8,99,1010.5,1.08,2.13,0.0,0.0,0.0
1677106800,6.0,100,1010.6,0.94,1.72,0.0,0.0,0.0
1677110400,5.9,100,1010.1,0.85,1.68,0.0,0.0,0.0
1677114000,5.1,100,1010.0,0.99,1.30,0.0,0.0,0.0
1677117600,5.2,98,1009.7,0.78,1.06,0.0,0.0,0.0
1677121200,5.5,98,1009.5,0.94,0.76,0.0,0.0,0.0
1677124800,6.4,98,1009.4,0.92,0.81,0.0,0.0,0.0
1677128400,6.0,99,1009.5,1.20,1.24,0.0,0.0,0.0
1677132000,6.5,100,1009.6,1.49,1.70,12.1,12.1,0.0
1677135600,7.9,99,1010.0,1.50,2.00,107.6,97.0,40.6
1677139200,10.3,98,1010.3,1.50,2.10,226.9,189.1,90.6
1677142800,12.9,85,1010.3,1.14,1.81,352.0,261.5,168.3
1677146400,15.1,69,1010.4,0.94,1.12,543.0,208.5,545.2
1677150000,15.6,64,1010.1,1.12,1.36,431.0,277.9,239.3
1677153600,16.2,61,1009.8,2.16,2.77,333.0,227.8,170.9
1677157200,15.9,60,1009.5,1.94,2.52,390.3,178.4,391.6
1677160800,15.3,63,1009.5,1.92,2.46,301.2,155.8,344.1
1677164400,14.5,66,1009.4,1.58,2.06,177.0,93.1,313.4
1677168000,12.8,81,1009.6,0.94,1.99,53.4,28.2,289.9
1677171600,10.1,90,1009.8,1.75,1.84,0.0,0.0,0.0
1677175200,8.8,93,1010.2,1.81,1.91,0.0,0.0,0.0
1677178800,8.1,96,1010.2,1.84,2.25,0.0,0.0,0.0
1677182400,8.3,97,1010.5,1.43,1.99,0.0,0.0,0.0
1677186000,7.0,100,1010.8,1.72,1.81,0.0,0.0,0.0
1677189600,6.8,100,1010.7,1.58,2.11,0.0,0.0,0.0
1677193200,6.7,100,1010.7,1.39,2.69,0.0,0.0,0.0
1677196800,7.0,100,1010.4,1.66,2.91,0.0,0.0,0.0
1677200400,7.1,100,1010.1,1.84,3.45,0.0,0.0,0.0
1677204000,7.0,100,1009.9,1.82,3.64,0.0,0.0,0.0
1677207600,7.0,100,1009.9,2.02,4.22,0.0,0.0,0.0
1677211200,7.0,100,1009.9,1.96,4.27,0.0,0.0,0.0
1677214800,7.0,100,1009.9,1.96,4.40,0.0,0.0,0.0
1677218400,7.3,100,1010.0,2.32,4.44,19.2,16.8,27.5
1677222000,9.5,97,1010.6,2.30,4.65,157.7,102.1,208.6
1677225600,13.1,86,1010.4,1.82,3.91,345.6,121.7,529.9
1677229200,15.2,72,1010.4,2.92,4.02,503.4,117.2,711.7
1677232800,16.7,60,1010.1,3.49,4.62,595.6,124.8,761.2
1677236400,17.3,59,1009.5,3.83,5.08,611.4,147.0,720.1
1677240000,17.2,60,1008.8,3.28,4.25,607.6,121.7,783.6
1677243600,17.2,60,1007.9,3.47,4.58,524.4,119.9,741.2
1677247200,16.6,62,1007.5,3.81,5.19,400.1,93.3,718.7
1677250800,15.3,67,1007.2,4.09,5.85,233.9,66.4,616.5
1677254400,13.7,74,1007.1,3.91,6.63,64.5,27.3,409.7
1677258000,11.7,83,1006.8,3.80,7.10,0.0,0.0,0.0
1677261600,10.9,90,1007.0,3.81,7.50,0.0,0.0,0.0
1677265200,10.7,93,1006.9,4.00,7.82,0.0,0.0,0.0
1677268800,10.9,94,1006.7,4.20,7.92,0.0,0.0,0.0
1677272400,10.9,94,1006.6,4.40,8.31,0.0,0.0,0.0
1677276000,11.1,95,1006.3,4.60,8.61,0.0,0.0,0.0
1677279600,11.3,95,1006.0,4.52,8.50,0.0,0.0,0.0
1677283200,12.4,89,1005.6,5.20,9.01,0.0,0.0,0.0
1677286800,12.1,91,1005.0,5.12,9.12,0.0,0.0,0.0
1677290400,11.8,92,1004.3,5.12,9.21,0.0,0.0,0.0
1677294000,11.9,91,1004.1,5.70,10.00,0.0,0.0,0.0
1677297600,11.9,91,1003.5,6.10,10.70,0.0,0.0,0.0
1677301200,12.0,89,1003.1,6.10,10.70,0.0,0.0,0.0
1677304800,12.3,86,1003.1,6.30,10.90,23.7,19.0,52.9
1677308400,13.8,80,1003.1,7.10,11.20,189.1,80.4,400.6
1677312000,15.3,75,1002.8,7.21,11.01,360.6,109.3,587.7
1677315600,16.5,67,1002.5,7.30,10.90,498.5,124.9,682.1
1677319200,17.2,65,1002.5,6.91,10.02,590.0,143.8,715.7
1677322800,17.8,62,1002.0,6.92,10.12,627.5,146.0,741.1
1677326400,16.9,66,1001.1,8.50,12.60,598.8,172.4,682.7
1677330000,16.6,68,1000.3,7.73,11.55,393.4,257.6,246.8
1677333600,16.3,69,1000.2,7.62,11.44,286.2,201.5,196.3
1677337200,15.6,75,999.8,6.99,11.15,122.3,108.4,50.5
1677340800,15.0,78,999.6,7.13,11.50,30.9,30.9,0.0
1677344400,14.3,82,999.5,6.61,10.97,0.0,0.0,0.0
1677348000,14.4,81,999.7,7.35,12.24,0.0,0.0,0.0
1677351600,14.3,83,999.5,7.08,11.75,0.0,0.0,0.0
1677355200,13.9,86,999.4,6.31,10.65,0.0,0.0,0.0
1677358800,14.2,83,999.1,6.67,11.26,0.0,0.0,0.0
1677362400,14.2,78,998.1,6.64,11.04,0.0,0.0,0.0
1677366000,14.2,79,997.7,6.65,11.01,0.0,0.0,0.0
1677369600,14.3,83,996.6,6.13,10.49,0.0,0.0,0.0
1677373200,14.4,81,995.7,7.24,12.27,0.0,0.0,0.0
1677376800,14.7,76,994.3,8.48,13.85,0.0,0.0,0.0
1677380400,14.8,73,994.0,7.67,12.67,0.0,0.0,0.0
1677384000,14.7,71,993.6,7.03,11.93,0.0,0.0,0.0
1677387600,14.6,70,993.4,7.02,12.06,0.0,0.0,0.0
1677391200,14.8,70,993.4,7.32,12.34,21.1,18.8,24.9
1677394800,15.7,71,993.4,7.20,11.73,150.6,93.0,208.5
1677398400,16.7,68,993.0,6.22,9.93,270.1,191.4,182.0
1677402000,17.3,65,992.9,7.13,11.06,374.3,232.8,256.0
1677405600,17.7,66,992.5,7.36,11.11,388.9,268.4,191.7
1677409200,18.0,64,992.2,6.64,9.68,380.1,266.6,173.4
1677412800,18.2,68,992.1,5.46,7.51,440.2,269.7,270.7
1677416400,17.0,74,992.2,6.01,8.50,318.2,263.3,99.0
1677420000,16.2,70,992.7,7.02,10.43,256.8,181.7,172.5
1677423600,14.5,71,993.7,6.54,10.10,170.9,131.3,141.5
1677427200,13.3,64,994.5,5.45,9.21,22.7,22.7,0.0
1677430800,13.3,64,995.2,5.87,9.92,0.0,0.0,0.0
1677434400,12.6,71,996.6,6.05,10.58,0.0,0.0,0.0
1677438000,12.3,70,997.9,4.89,8.96,0.0,0.0,0.0
1677441600,12.2,68,999.0,4.24,8.04,0.0,0.0,0.0
1677445200,11.8,72,999.9,4.00,7.50,0.0,0.0,0.0
1677448800,11.3,77,1000.9,3.52,6.94,0.0,0.0,0.0
1677452400,11.0,82,1001.9,3.76,7.84,0.0,0.0,0.0
1677456000,11.0,76,1003.0,2.42,5.17,0.0,0.0,0.0
1677459600,10.5,83,1003.4,3.76,7.69,0.0,0.0,0.0
1677463200,10.7,80,1003.3,3.55,7.29,0.0,0.0,0.0
1677466800,10.3,89,1003.7,3.45,7.25,0.0,0.0,0.0
1677470400,10.6,89,1003.9,3.94,7.92,0.0,0.0,0.0
1677474000,10.3,92,1004.5,3.58,7.29,0.0,0.0,0.0
1677477600,10.5,90,1004.8,2.85,6.05,18.6,18.6,0.0
1677481200,11.6,83,1005.3,3.58,6.01,152.4,108.4,156.3
1677484800,13.6,73,1005.5,3.29,4.78,373.4,112.4,596.5
1677488400,15.1,66,1005.7,3.71,5.31,421.8,251.5,305.3
1677492000,15.7,58,1005.9,5.22,7.32,435.2,289.4,230.2
1677495600,14.5,74,1006.2,4.63,6.65,438.8,285.8,232.0
1677499200,13.7,79,1006.6,3.86,5.68,189.9,181.1,13.8
1677502800,15.7,68,1005.4,4.21,6.06,445.0,230.9,382.9
1677506400,15.5,67,1005.3,5.02,7.13,359.3,167.9,435.4
1677510000,14.3,77,1005.6,4.34,6.76,220.4,82.6,485.5
1677513600,13.5,81,1006.1,3.49,6.22,57.8,34.1,230.9
1677517200,11.5,85,1007.0,3.14,5.89,0.0,0.0,0.0
1677520800,10.5,87,1007.9,2.60,5.28,0.0,0.0,0.0
1677524400,10.5,91,1008.1,2.24,5.35,0.0,0.0,0.0
1677528000,11.0,91,1008.2,3.63,6.93,0.0,0.0,0.0
1677531600,10.4,94,1008.8,2.55,5.90,0.0,0.0,0.0
1677535200,10.7,95,1009.3,2.52,5.59,0.0,0.0,0.0
1677538800,10.6,96,1009.8,2.52,5.75,0.0,0.0,0.0
1677542400,11.5,93,1009.9,5.15,9.31,0.0,0.0,0.0
1677546000,12.5,92,1009.9,4.81,8.44,0.0,0.0,0.0
1677549600,11.5,94,1009.9,3.42,6.77,0.0,0.0,0.0
1677553200,11.2,94,1009.9,2.35,5.58,0.0,0.0,0.0
1677556800,9.6,96,1010.1,2.11,3.31,0.0,0.0,0.0
1677560400,9.1,97,1010.3,2.44,4.20,0.0,0.0,0.0
1677564000,11.4,95,1010.3,2.08,4.94,13.9,11.6,22.2
1677567600,13.1,94,1010.6,2.83,4.84,138.1,94.5,152.4
1677571200,15.2,89,1010.5,2.05,3.19,389.4,110.9,629.3
1677574800,17.0,73,1010.6,2.75,3.72,521.4,132.3,691.4
1677578400,18.4,58,1010.5,2.82,3.80,584.9,193.2,613.6
1677582000,19.2,50,1010.1,2.46,3.22,568.4,213.8,533.8
1677585600,18.2,64,1010.1,2.10,2.69,548.3,250.3,466.5
1677589200,16.9,77,1009.5,3.11,4.06,440.5,204.9,417.9
1677592800,15.5,76,1008.8,3.64,4.99,333.4,178.5,348.8
1677596400,14.8,71,1008.4,2.64,3.75,229.6,89.0,488.2
1677600000,13.4,78,1008.4,2.04,3.86,72.6,35.8,347.0
1677603600,11.6,90,1008.3,2.45,5.41,0.0,0.0,0.0
1677607200,10.9,91,1008.4,2.00,5.22,0.0,0.0,0.0
1677610800,10.1,91,1008.4,1.80,4.88,0.0,0.0,0.0
1677614400,10.5,88,1007.6,2.00,5.29,0.0,0.0,0.0
1677618000,9.3,89,1007.6,2.20,4.59,0.0,0.0,0.0
1677621600,9.5,89,1007.4,2.22,2.91,0.0,0.0,0.0
1677625200,11.1,85,1007.5,1.73,3.77,0.0,0.0,0.0
1677628800,11.7,91,1007.1,2.48,5.19,0.0,0.0,0.0
1677632400,11.4,91,1006.6,1.66,4.22,0.0,0.0,0.0
1677636000,10.4,92,1005.8,1.93,5.42,0.0,0.0,0.0
1677639600,11.9,90,1005.7,2.69,6.80,0.0,0.0,0.0
1677643200,12.3,90,1005.3,2.97,6.79,0.0,0.0,0.0
1677646800,11.9,93,1005.6,2.39,6.09,0.0,0.0,0.0
1677650400,11.8,87,1006.2,4.11,7.40,11.5,11.5,0.0
1677654000,11.2,98,1006.4,3.11,5.20,26.0,26.0,0.0
1677657600,11.9,96,1006.2,1.99,4.54,27.7,27.7,0.0
1677661200,14.3,94,1006.1,4.04,6.97,85.5,85.5,0.0
1677664800,15.9,79,1006.0,5.40,7.60,256.4,238.5,27.9
1677668400,16.2,65,1006.1,6.48,9.46,469.0,208.7,389.0
1677672000,16.4,72,1005.7,4.93,7.12,487.0,291.2,304.2
1677675600,16.8,63,1005.0,5.06,7.12,381.0,273.9,188.5
1677679200,16.0,65,1005.0,4.61,6.58,306.6,188.3,263.8
1677682800,14.5,75,1005.1,3.86,5.83,136.3,117.5,64.4
1677686400,13.7,74,1005.3,3.67,6.09,41.8,39.1,24.7
1677690000,12.3,80,1005.9,3.23,6.15,0.0,0.0,0.0
1677693600,11.8,83,1006.3,3.85,7.10,0.0,0.0,0.0
1677697200,10.7,79,1006.8,4.04,7.70,0.0,0.0,0.0
1677700800,10.7,79,1007.2,4.41,8.41,0.0,0.0,0.0
1677704400,10.6,80,1007.5,4.40,8.51,0.0,0.0,0.0
1677708000,10.3,84,1007.5,4.10,8.05,0.0,0.0,0.0
1677711600,9.9,87,1007.6,3.60,7.33,0.0,0.0,0.0
1677715200,10.6,83,1007.7,3.05,6.36,0.0,0.0,0.0
1677718800,10.0,87,1007.6,3.05,6.46,0.0,0.0,0.0
1677722400,9.8,87,1007.3,2.95,6.32,0.0,0.0,0.0
1677726000,9.5,86,1007.2,2.73,5.97,0.0,0.0,0.0
1677729600,9.1,87,1007.3,2.78,5.98,0.0,0.0,0.0
1677733200,8.8,88,1007.3,2.66,6.13,0.0,0.0,0.0
1677736800,9.1,88,1007.5,2.68,5.98,38.7,27.3,99.9
1677740400,11.4,82,1008.0,2.77,5.98,217.7,90.2,430.1
1677744000,14.1,70,1008.2,3.01,4.62,397.3,111.6,630.8
1677747600,13.6,67,1008.6,4.18,5.98,452.6,147.6,532.5
1677751200,14.3,65,1008.2,4.47,6.28,465.1,223.6,372.5
1677754800,14.5,64,1008.3,4.52,6.34,597.5,198.5,591.9
1677758400,11.9,83,1008.6,4.50,6.50,409.1,195.8,329.1
1677762000,13.4,78,1007.6,3.61,5.05,305.7,253.5,91.1
1677765600,13.0,77,1007.2,3.62,5.10,342.0,169.2,381.7
1677769200,12.9,76,1007.1,2.73,3.89,164.9,106.8,196.3
1677772800,12.0,80,1007.2,2.35,4.12,74.3,43.0,275.8
1677776400,9.1,93,1007.7,2.31,3.26,0.0,0.0,0.0
1677780000,7.8,95,1008.3,2.32,3.13,0.0,0.0,0.0
1677783600,7.2,97,1008.7,2.30,3.60,0.0,0.0,0.0
1677787200,7.3,98,1008.7,1.63,4.24,0.0,0.0,0.0
1677790800,7.2,98,1008.8,1.82,4.48,0.0,0.0,0.0
1677794400,7.1,97,1008.8,2.01,4.65,0.0,0.0,0.0
1677798000,6.9,97,1008.7,2.30,4.74,0.0,0.0,0.0
1677801600,7.8,95,1008.7,1.53,2.52,0.0,0.0,0.0
1677805200,6.7,95,1007.7,1.17,2.06,0.0,0.0,0.0
1677808800,6.4,95,1007.6,2.79,4.53,0.0,0.0,0.0
1677812400,6.6,94,1007.7,2.89,6.12,0.0,0.0,0.0
1677816000,6.7,94,1007.5,2.66,5.95,0.0,0.0,0.0
1677819600,6.5,94,1007.6,2.06,5.33,0.0,0.0,0.0
1677823200,7.0,94,1007.8,2.12,5.14,43.0,29.4,114.0
1677826800,9.6,89,1008.2,2.31,5.26,220.4,91.0,429.2
1677830400,12.0,83,1007.9,1.79,3.96,322.1,192.8,282.3
1677834000,13.8,68,1008.0,2.06,2.86,428.9,248.3,312.5
1677837600,14.9,62,1008.2,1.68,2.28,535.5,263.5,416.2
1677841200,15.6,60,1007.8,0.64,0.98,532.6,282.5,368.3
1677844800,12.1,72,1008.7,3.42,4.50,523.1,222.1,460.9
1677848400,12.4,79,1008.1,2.10,2.87,386.9,243.3,248.7
1677852000,11.7,82,1007.2,3.06,4.41,172.0,140.4,69.2
1677855600,11.8,81,1006.9,3.14,4.66,157.4,130.7,89.2
1677859200,11.4,83,1006.5,2.72,4.92,63.1,49.7,114.0
1677862800,10.4,87,1006.6,3.94,7.49,0.0,0.0,0.0
1677866400,10.8,87,1006.7,4.30,7.96,0.0,0.0,0.0
1677870000,10.6,86,1006.7,4.30,7.80,0.0,0.0,0.0
1677873600,10.4,87,1006.5,4.33,7.61,0.0,0.0,0.0
1677877200,9.8,91,1006.3,3.58,6.82,0.0,0.0,0.0
1677880800,9.8,91,1006.0,3.42,6.45,0.0,0.0,0.0
1677884400,10.1,91,1005.5,3.75,7.16,0.0,0.0,0.0
1677888000,10.0,87,1006.0,3.23,6.33,0.0,0.0,0.0
1677891600,9.4,87,1005.7,4.30,7.61,0.0,0.0,0.0
1677895200,8.9,90,1004.9,2.92,5.95,0.0,0.0,0.0
1677898800,8.5,93,1004.7,2.69,5.94,0.0,0.0,0.0
1677902400,6.4,95,1004.4,2.88,4.70,0.0,0.0,0.0
1677906000,7.4,94,1004.5,1.84,5.34,0.0,0.0,0.0
1677909600,8.9,91,1005.1,3.41,7.18,47.2,31.5,126.8
1677913200,10.5,87,1005.6,4.17,7.14,203.3,94.6,354.4
1677916800,11.5,83,1005.9,4.12,6.25,371.6,124.3,533.8
1677920400,11.6,72,1006.2,3.65,5.32,363.1,248.0,197.4
1677924000,11.5,72,1005.7,2.95,4.11,273.9,224.4,75.2
1677927600,12.9,69,1005.4,2.90,3.91,517.3,274.3,355.2
1677931200,10.3,75,1005.0,3.00,4.02,590.3,190.9,607.3
1677934800,12.1,71,1004.3,3.79,5.15,507.3,186.5,551.5
